243;0;0;3;0;0;1;18;1;0;0;2;7;2;0;2;2;15;0;0;1;0;1;1;1;0;
9;234;4;9;5;1;1;3;2;1;1;1;2;3;3;2;2;9;2;0;2;0;0;0;0;4;
0;3;233;1;19;0;2;0;1;0;0;10;0;0;13;3;1;1;6;0;7;0;0;0;0;0;
2;17;0;216;0;1;2;2;3;8;0;0;0;0;8;6;14;0;0;0;8;0;10;1;0;2;
1;3;23;0;236;15;7;0;0;1;0;0;0;0;0;0;0;4;6;1;2;0;0;0;0;1;
3;1;1;0;7;240;3;1;2;3;0;1;0;0;0;12;2;2;5;8;0;1;0;2;6;0;
1;5;11;0;2;1;261;1;0;1;2;0;0;0;0;0;7;0;3;0;0;1;1;3;0;0;
18;1;0;1;1;1;0;220;2;4;4;1;6;14;1;0;2;2;0;2;6;1;4;2;7;0;
0;2;1;0;1;2;0;1;275;2;0;3;0;3;0;2;0;0;0;1;1;3;0;0;2;1;
0;1;0;2;1;2;0;0;3;276;0;1;0;2;0;0;0;0;7;3;0;0;0;0;1;1;
0;0;0;0;0;2;3;7;0;0;272;1;1;0;0;0;0;2;0;0;2;0;1;8;0;1;
2;1;10;0;3;0;1;1;6;8;12;227;0;1;0;0;0;3;0;0;10;0;0;7;3;5;
9;0;0;0;0;0;0;5;1;0;0;0;270;6;0;0;0;1;0;0;3;0;2;0;3;0;
6;1;0;2;0;0;0;12;1;3;1;0;3;253;0;2;0;0;0;0;2;4;10;0;0;0;
2;1;2;22;2;0;1;1;15;0;0;0;0;1;240;0;0;0;0;0;8;5;0;0;0;0;
3;0;2;5;0;11;0;1;2;1;0;0;0;1;0;261;3;0;0;3;0;3;0;0;4;0;
1;3;1;0;1;0;5;2;0;0;0;0;0;0;2;3;279;1;0;0;0;0;0;0;0;2;
15;2;4;0;9;8;1;1;0;0;4;6;0;3;2;1;1;239;1;0;2;0;0;0;0;1;
0;5;8;0;17;2;5;0;0;4;0;0;0;0;3;0;1;1;242;1;4;6;0;0;0;1;
0;0;0;0;0;3;0;0;0;7;0;0;0;0;0;4;0;0;0;279;0;0;0;1;6;0;
0;0;6;3;0;0;0;2;0;4;0;5;5;4;7;0;0;0;6;0;229;21;5;1;1;1;
0;0;1;0;0;1;1;7;0;3;0;0;0;0;0;1;0;0;0;1;10;197;15;6;57;0;
0;0;0;0;0;0;0;12;0;0;0;0;4;5;0;0;2;0;0;0;6;6;261;2;0;2;
0;2;0;0;0;0;0;1;0;0;5;0;0;0;0;1;1;0;0;1;0;0;0;283;5;1;
0;1;0;0;0;1;0;3;1;1;2;0;0;1;0;2;1;0;0;0;2;10;2;36;237;0;
0;2;1;1;0;0;0;0;0;0;3;0;0;0;0;1;0;0;1;0;1;1;0;1;1;287;
