0;0;0;0;0;0;0;0;0;0;0;141;0;0;0;0;0;0;0;0;0;0;0;159;0;0;
0;0;0;0;0;0;0;0;0;0;0;39;0;0;0;0;0;0;0;0;0;0;0;261;0;0;
0;0;0;0;0;0;0;0;0;0;0;225;0;0;0;0;0;0;0;0;0;0;0;75;0;0;
0;0;0;0;0;0;0;0;0;0;0;33;0;0;0;0;0;0;0;0;0;0;0;267;0;0;
0;0;0;0;0;0;0;0;0;0;0;184;0;0;0;0;0;0;0;0;0;0;0;116;0;0;
0;0;0;0;0;0;0;0;0;0;0;111;0;0;0;0;0;0;0;0;0;0;0;189;0;0;
0;0;0;0;0;0;0;0;0;0;0;14;0;0;0;0;0;0;0;0;0;0;0;286;0;0;
0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;200;0;0;
0;0;0;0;0;0;0;0;0;0;0;293;0;0;0;0;0;0;0;0;0;0;0;7;0;0;
0;0;0;0;0;0;0;0;0;0;0;73;0;0;0;0;0;0;0;0;0;0;0;227;0;0;
0;0;0;0;0;0;0;0;0;0;0;19;0;0;0;0;0;0;0;0;0;0;0;281;0;0;
0;0;0;0;0;0;0;0;0;0;0;231;0;0;0;0;0;0;0;0;0;0;0;69;0;0;
0;0;0;0;0;0;0;0;0;0;0;98;0;0;0;0;0;0;0;0;0;0;0;202;0;0;
0;0;0;0;0;0;0;0;0;0;0;145;0;0;0;0;0;0;0;0;0;0;0;155;0;0;
0;0;0;0;0;0;0;0;0;0;0;262;0;0;0;0;0;0;0;0;0;0;0;38;0;0;
0;0;0;0;0;0;0;0;0;0;0;79;0;0;0;0;0;0;0;0;0;0;0;221;0;0;
0;0;0;0;0;0;0;0;0;0;0;9;0;0;0;0;0;0;0;0;0;0;0;291;0;0;
0;0;0;0;0;0;0;0;0;0;0;159;0;0;0;0;0;0;0;0;0;0;0;141;0;0;
0;0;0;0;0;0;0;0;0;0;0;214;0;0;0;0;0;0;0;0;0;0;0;86;0;0;
0;0;0;0;0;0;0;0;0;0;0;195;0;0;0;0;0;0;0;0;0;0;0;105;0;0;
0;0;0;0;0;0;0;0;0;0;0;178;0;0;0;0;0;0;0;0;0;0;0;122;0;0;
0;0;0;0;0;0;0;0;0;0;0;121;0;0;0;0;0;0;0;0;0;0;0;179;0;0;
0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;292;0;0;
0;0;0;0;0;0;0;0;0;0;0;56;0;0;0;0;0;0;0;0;0;0;0;244;0;0;
0;0;0;0;0;0;0;0;0;0;0;71;0;0;0;0;0;0;0;0;0;0;0;229;0;0;
0;0;0;0;0;0;0;0;0;0;0;53;0;0;0;0;0;0;0;0;0;0;0;247;0;0;
