1;1.10810497;0
2;1.10215275;0
3;1.10061228;0
4;1.09838026;0
5;1.10001998;0
6;1.09930252;0
7;1.09795389;0
8;1.09990339;0
9;1.10188983;0
10;1.10186244;0
1;1.10858690;0
2;1.10314396;0
3;1.10053694;0
4;1.09876817;0
5;1.10071112;0
6;1.09948699;0
7;1.09788168;0
8;1.10003459;0
9;1.10179644;0
10;1.10105849;0
1;1.10879353;0
2;1.10211242;0
3;1.09982222;0
4;1.09839153;0
5;1.10042153;0
6;1.09950654;0
7;1.09796363;0
8;1.09992003;0
9;1.10145545;0
10;1.10106118;0
1;1.10824748;0
2;1.10230509;0
3;1.10068896;0
4;1.09831792;0
5;1.10003191;0
6;1.09933092;0
7;1.09795993;0
8;1.09996411;0
9;1.10159620;0
10;1.10138737;0
1;1.10852703;0
2;1.10288960;0
3;1.10049925;0
4;1.09873420;0
5;1.10060116;0
6;1.09937685;0
7;1.09801597;0
8;1.10003565;0
9;1.10159294;0
10;1.10101347;0
1;1.10905794;0
2;1.10192749;0
3;1.09990638;0
4;1.09795793;0
5;1.10018894;0
6;1.09839682;0
7;1.09795158;0
1;1.10726875;0
2;1.10220569;0
3;1.10050983;0
4;1.09856605;0
5;1.10000765;0
6;1.09898351;0
7;1.09792578;0
8;1.09998124;0
9;1.10188545;0
10;1.10179156;0
1;1.10841830;0
2;1.10267298;0
3;1.10036107;0
4;1.09895020;0
5;1.10067613;0
6;1.09909167;0
7;1.09799795;0
8;1.10003228;0
9;1.10150547;0
10;1.10055633;0
1;1.10834489;0
2;1.10214937;0
3;1.10066563;0
4;1.09822940;0
5;1.10002484;0
6;1.09933804;0
7;1.09803166;0
8;1.09984081;0
9;1.10157946;0
10;1.10127961;0
1;1.10851612;0
2;1.10283037;0
3;1.10039707;0
4;1.09911938;0
5;1.10070347;0
6;1.09916963;0
7;1.09799317;0
8;1.10010115;0
9;1.10172053;0
10;1.10065340;0
1;1.10835784;0 
2;1.10206682;0 
3;1.10053136;0 
4;1.09801016;0 
5;1.10022543;0 
6;1.09933039;0 
7;1.09804259;0 
1;1.10844090;0 
2;1.10261036;0 
3;1.10023855;0 
4;1.09855355;0 
5;1.10047084;0 
6;1.09931392;0 
7;1.09791558;0 
8;1.09996628;0 
9;1.10151970;0 
10;1.10086059;0 
1;1.10823218;0 
2;1.10279423;0 
3;1.10042553;0 
4;1.09921668;0 
5;1.10037470;0 
6;1.09926064;0 
7;1.09786777;0 
8;1.10012131;0 
9;1.10158546;0 
10;1.10060467;0 
1;1.10820501;0 
2;1.10246712;0 
3;1.10069026;0 
4;1.09823308;0 
5;1.10008607;0 
6;1.09951419;0 
7;1.09802326;0 
8;1.09977273;0 
9;1.10149165;0 
10;1.10118663;0 
1;1.10837435;0 
2;1.10233047;0 
3;1.10065047;0 
4;1.09834373;0 
5;1.10019549;0 
6;1.09934427;0 
7;1.09796699;0 
8;1.10009055;0 
9;1.10162298;0 
10;1.10160775;0 
1;1.10650821;0 
2;1.10249795;0 
3;1.10049926;0 
4;1.09928224;0 
5;1.10047550;0 
6;1.09917611;0 
7;1.09805654;0 
8;1.10023269;0 
9;1.10173540;0 
10;1.10119516;0 
1;1.10850569;0 
2;1.10237463;0 
3;1.10032484;0 
4;1.09852997;0 
5;1.10007685;0 
6;1.09929474;0 
7;1.09796419;0 
8;1.10003019;0 
9;1.10170938;0 
10;1.10129829;0 
1;1.10871727;0 
2;1.10185222;0 
3;1.10002892;0 
4;1.09809583;0 
5;1.10028399;0 
6;1.09960302;0 
7;1.09798156;0 
8;1.09971558;0 
9;1.10128693;0 
10;1.10093938;0 
1;1.10848865;0 
2;1.10244089;0 
3;1.10035668;0 
4;1.09848593;0 
5;1.10008131;0 
6;1.09936042;0 
7;1.09790070;0 
8;1.09995119;0 
9;1.10158618;0 
10;1.10130467;0 
1;1.10824550;0 
2;1.10180765;0 
3;1.10024334;0 
4;1.09825707;0 
5;1.10011059;0 
6;1.09924935;0 
7;1.09795481;0 
8;1.09989611;0 
9;1.10146226;0 
10;1.10134386;0 
