1;1.04956578;0 
2;0.93400776;0 
3;0.82756639;0 
4;0.73443651;0 
5;0.65216317;0 
6;0.58287773;0 
7;0.52011940;0 
8;0.46878704;0 
9;0.42260663;0 
10;0.38367733;0 
11;0.35059730;0 
12;0.32401921;0 
13;0.30211285;0 
14;0.28201159;0 
15;0.26519127;0 
16;0.24973805;0 
17;0.23760261;0 
18;0.22679113;0 
19;0.21695693;0 
20;0.20720149;0 
21;0.19986018;0 
22;0.19195595;0 
23;0.18621549;0 
24;0.17978711;0 
25;0.17545762;0 
26;0.17125730;0 
27;0.16615730;0 
28;0.16080745;0 
29;0.15782011;0 
30;0.15417340;0 
31;0.15011389;0 
32;0.14728276;0 
33;0.14521364;0 
34;0.14120832;0 
35;0.13889839;0 
36;0.13644611;0 
37;0.13423548;0 
38;0.13186487;0 
39;0.12995611;0 
40;0.12852299;0 
41;0.12601431;0 
42;0.12400373;0 
43;0.12280776;0 
44;0.12092485;0 
45;0.11967626;0 
46;0.11806962;0 
47;0.11653859;0 
48;0.11545586;0 
49;0.11478690;0 
50;0.11281372;0 
51;0.11224531;0 
52;0.11022171;0 
53;0.10916075;0 
54;0.10814697;0 
55;0.10694624;0 
56;0.10638852;0 
57;0.10618022;0 
58;0.10466951;0 
59;0.10380217;0 
60;0.10422109;0 
61;0.10320987;0 
62;0.10176925;0 
63;0.09943930;0 
64;0.09858331;0 
65;0.09819046;0 
66;0.09741643;0 
67;0.09620576;0 
68;0.09596814;0 
69;0.09522547;0 
70;0.09453587;0 
71;0.09386873;0 
72;0.09293798;0 
73;0.09238494;0 
74;0.09253470;0 
75;0.09249008;0 
76;0.09184878;0 
77;0.09043869;0 
78;0.08952949;0 
79;0.08936925;0 
80;0.08869008;0 
81;0.08863494;0 
82;0.08869278;0 
83;0.08762907;0 
84;0.08676308;0 
85;0.08629730;0 
86;0.08580480;0 
87;0.08505172;0 
88;0.08472897;0 
89;0.08454758;0 
90;0.08414418;0 
91;0.08401191;0 
92;0.08346624;0 
93;0.08376786;0 
94;0.08398705;0 
95;0.08346026;0 
1;1.05069455;0 
2;0.93614132;0 
3;0.83093225;0 
4;0.73997712;0 
5;0.65886354;0 
6;0.58884309;0 
7;0.52560306;0 
8;0.47232636;0 
9;0.42516056;0 
10;0.38522222;0 
11;0.35080169;0 
12;0.32249347;0 
13;0.29791115;0 
14;0.27760493;0 
15;0.26043332;0 
16;0.24488531;0 
17;0.23201954;0 
18;0.22040415;0 
19;0.21066377;0 
20;0.20123968;0 
21;0.19343867;0 
22;0.18713461;0 
23;0.18062611;0 
24;0.17406055;0 
25;0.16886534;0 
26;0.16441306;0 
27;0.15951779;0 
28;0.15645905;0 
29;0.15204140;0 
30;0.14932631;0 
31;0.14501896;0 
32;0.14331114;0 
33;0.13947962;0 
34;0.13660947;0 
35;0.13427299;0 
36;0.13234668;0 
37;0.12867951;0 
38;0.12760698;0 
39;0.12525313;0 
40;0.12305791;0 
41;0.12221110;0 
42;0.12095403;0 
43;0.11962911;0 
44;0.11700129;0 
45;0.11490369;0 
46;0.11372335;0 
47;0.11378482;0 
48;0.11121189;0 
49;0.11042265;0 
50;0.10873806;0 
51;0.10767315;0 
52;0.10632275;0 
53;0.10635628;0 
54;0.10425278;0 
55;0.10295621;0 
56;0.10256257;0 
57;0.10160109;0 
58;0.10114775;0 
59;0.09994608;0 
60;0.09858768;0 
61;0.09785893;0 
62;0.09666871;0 
63;0.09611855;0 
64;0.09566426;0 
65;0.09434871;0 
66;0.09372117;0 
67;0.09311250;0 
68;0.09330221;0 
69;0.09200868;0 
70;0.09128202;0 
71;0.09166574;0 
72;0.09031596;0 
73;0.08971274;0 
74;0.08946002;0 
75;0.08834513;0 
76;0.08727692;0 
77;0.08664312;0 
78;0.08736476;0 
79;0.08769877;0 
80;0.08659782;0 
1;1.05059504;0 
2;0.93487314;0 
3;0.82843065;0 
4;0.73600080;0 
5;0.65446517;0 
6;0.58389360;0 
7;0.52023751;0 
8;0.46850646;0 
9;0.42051635;0 
10;0.38173377;0 
11;0.34720493;0 
12;0.31963386;0 
13;0.29541101;0 
14;0.27501403;0 
15;0.25768460;0 
16;0.24218603;0 
17;0.22884266;0 
18;0.21775457;0 
19;0.20700899;0 
20;0.19787936;0 
21;0.19082968;0 
22;0.18338907;0 
23;0.17629674;0 
24;0.17094284;0 
25;0.16519868;0 
26;0.16106801;0 
27;0.15604459;0 
28;0.15240513;0 
29;0.14832039;0 
30;0.14540495;0 
31;0.14277234;0 
32;0.13866715;0 
33;0.13620811;0 
34;0.13372778;0 
35;0.13092287;0 
36;0.12963781;0 
37;0.12813136;0 
38;0.12513218;0 
39;0.12279585;0 
40;0.12055106;0 
41;0.11843149;0 
42;0.11803581;0 
43;0.11529131;0 
44;0.11496879;0 
45;0.11264564;0 
46;0.11108313;0 
47;0.10968033;0 
48;0.10955202;0 
49;0.10752484;0 
50;0.10633373;0 
51;0.10553874;0 
52;0.10499372;0 
53;0.10458985;0 
54;0.10252132;0 
55;0.10115695;0 
56;0.10161256;0 
57;0.09995972;0 
58;0.09818480;0 
59;0.09776056;0 
60;0.09727748;0 
61;0.09655108;0 
62;0.09594769;0 
63;0.09511586;0 
64;0.09389217;0 
65;0.09309124;0 
66;0.09245403;0 
67;0.09204336;0 
68;0.09092864;0 
69;0.09100150;0 
70;0.08984845;0 
71;0.08963025;0 
72;0.08931117;0 
73;0.08869358;0 
74;0.08792778;0 
75;0.08808552;0 
76;0.08734318;0 
77;0.08577059;0 
78;0.08653318;0 
79;0.08533213;0 
80;0.08463310;0 
81;0.08416932;0 
82;0.08444954;0 
83;0.08364947;0 
84;0.08383635;0 
85;0.08206536;0 
86;0.08225964;0 
87;0.08183327;0 
88;0.08172192;0 
89;0.08079685;0 
90;0.08029337;0 
91;0.07970426;0 
92;0.07925110;0 
93;0.07971926;0 
94;0.07925785;0 
95;0.07942315;0 
1;1.04991879;0 
2;0.93576887;0 
3;0.83079246;0 
4;0.73935770;0 
5;0.65975789;0 
6;0.59086637;0 
7;0.52872988;0 
8;0.47662037;0 
9;0.43042818;0 
10;0.39193968;0 
11;0.35874905;0 
