1;3.26797014;0
2;3.26435692;0
3;3.26528057;0
4;3.26463575;0
5;3.26403657;0
6;3.26361521;0
7;3.26346371;0
8;3.26120477;0
9;3.25899530;0
10;3.25899301;0
11;3.25825362;0
12;3.25805531;0
13;3.25799468;0
14;3.25774648;0
15;3.25772726;0
16;3.25772719;0
17;3.25766604;0
18;3.25766174;0
19;3.25766264;0
20;3.25765213;0
21;3.25765141;0
22;3.25765137;0
23;3.25764946;0
24;3.25764929;0
25;3.25764943;0
26;3.25764883;0
27;3.25764887;0
28;3.25764884;0
29;3.25764876;0
30;3.25764876;0
31;3.25764875;0
32;0;0.03807692
