1;3.26505400;0
2;3.26416707;0
3;3.26276115;0
4;3.26462677;0
5;3.26303389;0
6;3.26300292;0
7;3.26095238;0
8;3.25928553;0
9;3.25921962;0
10;3.25923017;0
11;3.25936335;0
12;3.25850763;0
13;3.25825370;0
14;3.25813453;0
15;3.25814892;0
16;3.25814401;0
17;3.25813643;0
18;3.25790601;0
19;3.25790468;0
20;3.25788562;0
21;3.25789625;0
22;3.25784064;0
23;3.25784044;0
24;3.25783887;0
25;3.25782847;0
26;3.25782824;0
27;3.25782822;0
28;3.25782570;0
29;3.25782580;0
30;3.25782578;0
31;3.25782535;0
32;3.25782535;0
33;3.25782536;0
34;3.25782527;0
35;3.25782527;0
36;3.25782527;0
37;0;0.03769231
